Fecha,Hora,Precio
2021-09-10,17,"214,29"
2021-09-10,18,"216,73"
2021-09-10,19,"312,38"
2021-09-10,20,"321,87"
2021-09-10,21,"325,91"
2021-09-10,22,"326,12"
2021-09-10,23,"231,29"
2021-09-10,24,"228,57"
2021-09-11,01,"193,39"
2021-09-11,02,"195,38"
2021-09-11,03,"195,16"
2021-09-11,04,"195,76"
2021-09-11,05,"196,97"
2021-09-11,06,"196,55"
2021-09-11,07,"194,10"
2021-09-11,08,"194,42"
2021-09-11,09,"192,96"
2021-09-11,10,"190,29"
2021-09-11,11,"188,41"
2021-09-11,12,"182,67"
2021-09-11,13,"180,38"
2021-09-11,14,"174,34"
2021-09-11,15,"171,41"
2021-09-11,16,"150,96"
2021-09-11,17,"149,43"
2021-09-11,18,"165,11"
2021-09-11,19,"182,75"
2021-09-11,20,"193,26"
2021-09-11,21,"200,11"
2021-09-11,22,"204,00"
2021-09-11,23,"201,06"
2021-09-11,24,"198,79"
2021-09-12,01,"203,40"
2021-09-12,02,"201,01"
2021-09-12,03,"201,72"
2021-09-12,04,"201,34"
2021-09-12,05,"200,89"
2021-09-12,06,"198,23"
2021-09-12,07,"198,15"
2021-09-12,08,"197,18"
2021-09-12,09,"191,02"
2021-09-12,10,"187,47"
2021-09-12,11,"158,55"
2021-09-12,12,"147,78"
2021-09-12,13,"147,10"
2021-09-12,14,"146,58"
2021-09-12,15,"146,56"
2021-09-12,16,"140,22"
2021-09-12,17,"140,54"
2021-09-12,18,"149,77"
2021-09-12,19,"178,09"
2021-09-12,20,"197,39"
2021-09-12,21,"205,17"
2021-09-12,22,"206,42"
2021-09-12,23,"204,36"
2021-09-12,24,"203,24"
2021-09-13,01,"200,33"
2021-09-13,02,"198,44"
2021-09-13,03,"191,19"
2021-09-13,04,"180,55"
2021-09-13,05,"165,24"
2021-09-13,06,"164,62"
2021-09-13,07,"193,34"
2021-09-13,08,"196,55"
2021-09-13,09,"231,31"
2021-09-13,10,"226,35"
2021-09-13,11,"316,48"
2021-09-13,12,"318,55"
2021-09-13,13,"318,70"
2021-09-13,14,"317,51"
2021-09-13,15,"222,96"
2021-09-13,16,"219,42"
2021-09-13,17,"221,08"
2021-09-13,18,"228,07"
2021-09-13,19,"330,64"
2021-09-13,20,"334,96"
2021-09-13,21,"337,03"
2021-09-13,22,"331,41"
2021-09-13,23,"231,69"
2021-09-13,24,"228,55"
2021-09-14,01,"154,91"
2021-09-14,02,"155,50"
2021-09-14,03,"153,85"
2021-09-14,04,"153,68"
2021-09-14,05,"152,37"
2021-09-14,06,"156,20"
2021-09-14,07,"186,62"
2021-09-14,08,"198,52"
2021-09-14,09,"240,36"
2021-09-14,10,"231,83"
2021-09-14,11,"324,62"
2021-09-14,12,"326,69"
2021-09-14,13,"328,35"
2021-09-14,14,"326,58"
2021-09-14,15,"231,96"
2021-09-14,16,"230,66"
2021-09-14,17,"231,41"
2021-09-14,18,"234,51"
2021-09-14,19,"334,38"
2021-09-14,20,"337,31"
2021-09-14,21,"338,38"
2021-09-14,22,"338,62"
2021-09-14,23,"239,36"
2021-09-14,24,"235,45"
2021-09-15,01,"211,44"
2021-09-15,02,"208,49"
2021-09-15,03,"201,47"
2021-09-15,04,"199,23"
2021-09-15,05,"199,33"
2021-09-15,06,"201,99"
2021-09-15,07,"208,77"
2021-09-15,08,"219,30"
2021-09-15,09,"255,38"
2021-09-15,10,"253,05"
2021-09-15,11,"345,55"
2021-09-15,12,"344,16"
2021-09-15,13,"345,66"
2021-09-15,14,"341,06"
2021-09-15,15,"247,94"
2021-09-15,16,"247,72"
2021-09-15,17,"247,98"
2021-09-15,18,"247,75"
2021-09-15,19,"342,31"
2021-09-15,20,"348,33"
2021-09-15,21,"354,04"
2021-09-15,22,"346,05"
2021-09-15,23,"245,58"
2021-09-15,24,"233,42"
2021-09-16,01,"230,63"
2021-09-16,02,"225,09"
2021-09-16,03,"217,54"
2021-09-16,04,"216,99"
2021-09-16,05,"216,65"
2021-09-16,06,"216,58"
2021-09-16,07,"222,03"
2021-09-16,08,"230,88"
2021-09-16,09,"255,67"
2021-09-16,10,"248,98"
2021-09-16,11,"252,43"
2021-09-16,12,"253,21"
2021-09-16,13,"252,59"
2021-09-16,14,"252,42"
2021-09-16,15,"241,19"
2021-09-16,16,"235,59"
2021-09-16,17,"232,84"
2021-09-16,18,"232,98"
2021-09-16,19,"256,25"
2021-09-16,20,"269,29"
2021-09-16,21,"270,06"
2021-09-16,22,"271,39"
2021-09-16,23,"257,11"
2021-09-16,24,"256,45"
2021-09-17,01,"212,46"
2021-09-17,02,"210,42"
2021-09-17,03,"197,26"
2021-09-17,04,"195,36"
2021-09-17,05,"193,29"
2021-09-17,06,"196,15"
2021-09-17,07,"211,11"
2021-09-17,08,"218,20"
2021-09-17,09,"245,55"
2021-09-17,10,"237,04"
2021-09-17,11,"240,92"
2021-09-17,12,"232,14"
2021-09-17,13,"224,22"
2021-09-17,14,"200,48"
2021-09-17,15,"188,04"
2021-09-17,16,"188,31"
2021-09-17,17,"189,27"
2021-09-17,18,"218,36"
2021-09-17,19,"243,22"
2021-09-17,20,"251,74"
2021-09-17,21,"256,81"
2021-09-17,22,"249,86"
2021-09-17,23,"231,10"
2021-09-17,24,"210,88"
2021-09-18,01,"219,28"
2021-09-18,02,"217,11"
2021-09-18,03,"211,33"
2021-09-18,04,"198,04"
2021-09-18,05,"193,72"
2021-09-18,06,"197,14"
2021-09-18,07,"212,09"
2021-09-18,08,"202,54"
2021-09-18,09,"201,05"
2021-09-18,10,"197,50"
2021-09-18,11,"175,39"
2021-09-18,12,"168,83"
2021-09-18,13,"168,81"
2021-09-18,14,"169,48"
2021-09-18,15,"164,04"
2021-09-18,16,"154,10"
2021-09-18,17,"154,03"
2021-09-18,18,"166,82"
2021-09-18,19,"200,35"
2021-09-18,20,"231,76"
2021-09-18,21,"227,95"
2021-09-18,22,"226,53"
2021-09-18,23,"222,96"
2021-09-18,24,"218,66"
2021-09-19,01,"206,43"
2021-09-19,02,"201,37"
2021-09-19,03,"201,99"
2021-09-19,04,"203,00"
2021-09-19,05,"203,22"
2021-09-19,06,"203,65"
2021-09-19,07,"203,35"
2021-09-19,08,"203,84"
2021-09-19,09,"190,41"
2021-09-19,10,"168,84"
2021-09-19,11,"155,95"
2021-09-19,12,"142,32"
2021-09-19,13,"126,74"
2021-09-19,14,"142,63"
2021-09-19,15,"148,61"
2021-09-19,16,"126,42"
2021-09-19,17,"126,76"
2021-09-19,18,"159,06"
2021-09-19,19,"181,32"
2021-09-19,20,"206,37"
2021-09-19,21,"224,35"
2021-09-19,22,"228,74"
2021-09-19,23,"224,31"
2021-09-19,24,"220,49"
2021-09-20,01,"193,85"
2021-09-20,02,"179,08"
2021-09-20,03,"178,57"
2021-09-20,04,"178,64"
2021-09-20,05,"177,94"
2021-09-20,06,"176,56"
2021-09-20,07,"202,86"
2021-09-20,08,"221,79"
2021-09-20,09,"248,07"
2021-09-20,10,"235,92"
2021-09-20,11,"236,94"
2021-09-20,12,"225,03"
2021-09-20,13,"216,61"
2021-09-20,14,"210,42"
2021-09-20,15,"190,49"
2021-09-20,16,"196,32"
2021-09-20,17,"192,83"
2021-09-20,18,"194,40"
2021-09-20,19,"212,00"
2021-09-20,20,"250,52"
2021-09-20,21,"258,95"
2021-09-20,22,"251,74"
2021-09-20,23,"214,89"
2021-09-20,24,"191,66"
2021-09-21,01,"163,64"
2021-09-21,02,"161,65"
2021-09-21,03,"154,42"
2021-09-21,04,"154,14"
2021-09-21,05,"153,62"
2021-09-21,06,"162,87"
2021-09-21,07,"188,31"
2021-09-21,08,"221,18"
2021-09-21,09,"246,40"
2021-09-21,10,"228,38"
2021-09-21,11,"222,57"
2021-09-21,12,"214,75"
2021-09-21,13,"207,69"
2021-09-21,14,"193,85"
2021-09-21,15,"179,29"
2021-09-21,16,"178,40"
2021-09-21,17,"182,55"
2021-09-21,18,"201,95"
2021-09-21,19,"233,66"
2021-09-21,20,"256,76"
2021-09-21,21,"259,38"
2021-09-21,22,"255,34"
2021-09-21,23,"221,41"
2021-09-21,24,"187,50"
2021-09-22,01,"195,28"
2021-09-22,02,"185,46"
2021-09-22,03,"182,34"
2021-09-22,04,"186,17"
2021-09-22,05,"197,06"
2021-09-22,06,"210,38"
2021-09-22,07,"219,70"
2021-09-22,08,"232,18"
2021-09-22,09,"253,42"
2021-09-22,10,"237,68"
2021-09-22,11,"243,53"
2021-09-22,12,"228,89"
2021-09-22,13,"243,05"
2021-09-22,14,"243,24"
2021-09-22,15,"228,00"
2021-09-22,16,"208,70"
2021-09-22,17,"211,16"
2021-09-22,18,"231,69"
2021-09-22,19,"250,01"
2021-09-22,20,"264,58"
2021-09-22,21,"266,35"
2021-09-22,22,"265,99"
2021-09-22,23,"243,02"
2021-09-22,24,"239,51"
2021-09-23,01,"196,99"
2021-09-23,02,"171,89"
2021-09-23,03,"165,42"
2021-09-23,04,"163,88"
2021-09-23,05,"163,92"
2021-09-23,06,"165,29"
2021-09-23,07,"199,67"
2021-09-23,08,"210,78"
2021-09-23,09,"240,06"
2021-09-23,10,"233,58"
2021-09-23,11,"240,14"
2021-09-23,12,"239,52"
2021-09-23,13,"240,73"
2021-09-23,14,"241,16"
2021-09-23,15,"222,82"
2021-09-23,16,"184,40"
2021-09-23,17,"182,30"
2021-09-23,18,"222,85"
2021-09-23,19,"243,30"
2021-09-23,20,"257,02"
2021-09-23,21,"263,86"
2021-09-23,22,"262,04"
2021-09-23,23,"244,17"
2021-09-23,24,"236,29"
2021-09-24,01,"201,67"
2021-09-24,02,"193,31"
2021-09-24,03,"183,56"
2021-09-24,04,"182,40"
2021-09-24,05,"188,49"
2021-09-24,06,"189,37"
2021-09-24,07,"203,15"
2021-09-24,08,"212,98"
2021-09-24,09,"237,25"
2021-09-24,10,"234,74"
2021-09-24,11,"242,80"
2021-09-24,12,"243,04"
2021-09-24,13,"242,73"
2021-09-24,14,"242,86"
2021-09-24,15,"230,98"
2021-09-24,16,"228,24"
2021-09-24,17,"230,31"
2021-09-24,18,"231,11"
2021-09-24,19,"240,57"
2021-09-24,20,"249,94"
2021-09-24,21,"260,52"
2021-09-24,22,"258,98"
2021-09-24,23,"238,13"
2021-09-24,24,"231,86"
2021-09-25,01,"223,39"
2021-09-25,02,"224,28"
2021-09-25,03,"219,53"
2021-09-25,04,"213,99"
2021-09-25,05,"207,03"
2021-09-25,06,"207,03"
2021-09-25,07,"206,37"
2021-09-25,08,"217,11"
2021-09-25,09,"214,19"
2021-09-25,10,"213,91"
2021-09-25,11,"207,26"
2021-09-25,12,"194,90"
2021-09-25,13,"183,72"
2021-09-25,14,"158,14"
2021-09-25,15,"153,34"
2021-09-25,16,"141,29"
2021-09-25,17,"154,40"
2021-09-25,18,"183,45"
2021-09-25,19,"208,30"
2021-09-25,20,"224,96"
2021-09-25,21,"227,37"
2021-09-25,22,"227,58"
2021-09-25,23,"223,28"
2021-09-25,24,"208,49"
2021-09-26,01,"221,91"
2021-09-26,02,"209,53"
2021-09-26,03,"205,25"
2021-09-26,04,"196,20"
2021-09-26,05,"196,70"
2021-09-26,06,"196,62"
2021-09-26,07,"207,90"
2021-09-26,08,"217,35"
2021-09-26,09,"214,32"
2021-09-26,10,"202,38"
2021-09-26,11,"185,50"
2021-09-26,12,"159,77"
2021-09-26,13,"159,48"
2021-09-26,14,"168,84"
2021-09-26,15,"165,07"
2021-09-26,16,"155,79"
2021-09-26,17,"144,24"
2021-09-26,18,"170,97"
2021-09-26,19,"208,98"
2021-09-26,20,"227,31"
2021-09-26,21,"235,29"
2021-09-26,22,"238,93"
2021-09-26,23,"229,86"
2021-09-26,24,"226,75"
2021-09-27,01,"209,34"
2021-09-27,02,"191,31"
2021-09-27,03,"177,56"
2021-09-27,04,"175,64"
2021-09-27,05,"176,49"
2021-09-27,06,"178,29"
2021-09-27,07,"214,13"
2021-09-27,08,"221,55"
2021-09-27,09,"248,26"
2021-09-27,10,"241,91"
2021-09-27,11,"249,44"
2021-09-27,12,"247,55"
2021-09-27,13,"244,25"
2021-09-27,14,"243,70"
2021-09-27,15,"230,11"
2021-09-27,16,"227,99"
2021-09-27,17,"223,92"
2021-09-27,18,"232,02"
2021-09-27,19,"246,59"
2021-09-27,20,"255,90"
2021-09-27,21,"265,90"
2021-09-27,22,"265,55"
2021-09-27,23,"248,92"
2021-09-27,24,"242,16"
2021-09-28,01,"227,27"
2021-09-28,02,"227,86"
2021-09-28,03,"225,59"
2021-09-28,04,"219,84"
2021-09-28,05,"219,55"
2021-09-28,06,"224,98"
2021-09-28,07,"226,65"
2021-09-28,08,"226,99"
2021-09-28,09,"251,55"
2021-09-28,10,"243,74"
2021-09-28,11,"252,64"
2021-09-28,12,"249,50"
2021-09-28,13,"244,91"
2021-09-28,14,"244,38"
2021-09-28,15,"223,01"
2021-09-28,16,"203,80"
2021-09-28,17,"215,28"
2021-09-28,18,"232,74"
2021-09-28,19,"254,94"
2021-09-28,20,"259,11"
2021-09-28,21,"265,62"
2021-09-28,22,"259,66"
2021-09-28,23,"244,44"
2021-09-28,24,"211,04"
2021-09-29,01,"221,22"
2021-09-29,02,"212,36"
2021-09-29,03,"212,58"
2021-09-29,04,"205,78"
2021-09-29,05,"213,87"
2021-09-29,06,"220,06"
2021-09-29,07,"236,60"
2021-09-29,08,"239,25"
2021-09-29,09,"264,08"
2021-09-29,10,"255,73"
2021-09-29,11,"261,04"
2021-09-29,12,"253,96"
2021-09-29,13,"256,50"
2021-09-29,14,"257,60"
2021-09-29,15,"243,66"
2021-09-29,16,"240,26"
2021-09-29,17,"240,13"
2021-09-29,18,"244,42"
2021-09-29,19,"262,29"
2021-09-29,20,"272,02"
2021-09-29,21,"282,87"
2021-09-29,22,"278,10"
2021-09-29,23,"262,77"
2021-09-29,24,"259,80"
2021-09-30,01,"205,83"
2021-09-30,02,"193,83"
2021-09-30,03,"181,16"
2021-09-30,04,"181,65"
2021-09-30,05,"183,56"
2021-09-30,06,"198,47"
2021-09-30,07,"231,68"
2021-09-30,08,"242,51"
2021-09-30,09,"264,83"
2021-09-30,10,"260,58"
2021-09-30,11,"263,30"
2021-09-30,12,"256,70"
2021-09-30,13,"260,05"
2021-09-30,14,"263,37"
2021-09-30,15,"248,10"
2021-09-30,16,"248,48"
2021-09-30,17,"252,08"
2021-09-30,18,"258,26"
2021-09-30,19,"274,58"
2021-09-30,20,"296,12"
2021-09-30,21,"297,89"
2021-09-30,22,"297,55"
2021-09-30,23,"276,55"
2021-09-30,24,"270,53"
2021-10-01,01,"272,72"
2021-10-01,02,"270,36"
2021-10-01,03,"269,74"
2021-10-01,04,"267,13"
2021-10-01,05,"266,17"
2021-10-01,06,"266,64"
2021-10-01,07,"269,70"
2021-10-01,08,"271,86"
2021-10-01,09,"303,25"
2021-10-01,10,"288,74"
2021-10-01,11,"294,74"
2021-10-01,12,"287,63"
2021-10-01,13,"281,63"
2021-10-01,14,"275,98"
2021-10-01,15,"260,16"
2021-10-01,16,"261,45"
2021-10-01,17,"261,24"
2021-10-01,18,"263,46"
2021-10-01,19,"280,32"
2021-10-01,20,"299,72"
2021-10-01,21,"309,90"
2021-10-01,22,"311,54"
2021-10-01,23,"297,01"
2021-10-01,24,"293,25"
2021-10-02,01,"288,16"
2021-10-02,02,"285,90"
2021-10-02,03,"280,02"
2021-10-02,04,"277,13"
2021-10-02,05,"275,26"
2021-10-02,06,"273,42"
2021-10-02,07,"273,02"
2021-10-02,08,"270,31"
2021-10-02,09,"266,86"
2021-10-02,10,"261,36"
2021-10-02,11,"249,64"
2021-10-02,12,"197,32"
2021-10-02,13,"174,34"
2021-10-02,14,"163,44"
2021-10-02,15,"159,45"
2021-10-02,16,"84,32"
2021-10-02,17,"76,11"
2021-10-02,18,"122,01"
2021-10-02,19,"170,02"
2021-10-02,20,"197,56"
2021-10-02,21,"256,57"
2021-10-02,22,"255,80"
2021-10-02,23,"201,00"
2021-10-02,24,"182,61"
2021-10-03,01,"160,52"
2021-10-03,02,"130,28"
2021-10-03,03,"97,26"
2021-10-03,04,"92,41"
2021-10-03,05,"80,76"
2021-10-03,06,"48,85"
2021-10-03,07,"84,33"
2021-10-03,08,"133,93"
2021-10-03,09,"136,05"
2021-10-03,10,"171,78"
2021-10-03,11,"171,48"
2021-10-03,12,"171,13"
2021-10-03,13,"170,68"
2021-10-03,14,"169,61"
2021-10-03,15,"153,63"
2021-10-03,16,"87,05"
2021-10-03,17,"94,40"
2021-10-03,18,"148,62"
2021-10-03,19,"170,68"
2021-10-03,20,"200,09"
2021-10-03,21,"255,33"
2021-10-03,22,"259,56"
2021-10-03,23,"250,02"
2021-10-03,24,"206,04"
2021-10-04,01,"199,91"
2021-10-04,02,"196,97"
2021-10-04,03,"188,28"
2021-10-04,04,"191,46"
2021-10-04,05,"198,10"
2021-10-04,06,"203,54"
2021-10-04,07,"249,00"
2021-10-04,08,"266,26"
2021-10-04,09,"295,82"
2021-10-04,10,"276,07"
2021-10-04,11,"270,64"
2021-10-04,12,"256,45"
2021-10-04,13,"238,25"
2021-10-04,14,"231,37"
2021-10-04,15,"212,76"
2021-10-04,16,"214,68"
2021-10-04,17,"220,43"
2021-10-04,18,"252,22"
2021-10-04,19,"287,90"
2021-10-04,20,"311,44"
2021-10-04,21,"334,26"
2021-10-04,22,"329,94"
2021-10-04,23,"292,25"
2021-10-04,24,"275,87"
2021-10-05,01,"249,49"
2021-10-05,02,"235,29"
2021-10-05,03,"215,66"
2021-10-05,04,"215,36"
2021-10-05,05,"212,73"
2021-10-05,06,"214,58"
2021-10-05,07,"249,17"
2021-10-05,08,"276,27"
2021-10-05,09,"304,15"
2021-10-05,10,"290,57"
2021-10-05,11,"277,49"
2021-10-05,12,"266,92"
2021-10-05,13,"265,04"
2021-10-05,14,"265,33"
2021-10-05,15,"242,36"
2021-10-05,16,"227,87"
2021-10-05,17,"231,70"
2021-10-05,18,"260,51"
2021-10-05,19,"297,10"
2021-10-05,20,"333,87"
2021-10-05,21,"343,96"
2021-10-05,22,"342,56"
2021-10-05,23,"331,50"
2021-10-05,24,"312,81"
2021-10-06,01,"295,67"
2021-10-06,02,"295,86"
2021-10-06,03,"294,12"
2021-10-06,04,"289,85"
2021-10-06,05,"286,19"
2021-10-06,06,"285,79"
2021-10-06,07,"293,60"
2021-10-06,08,"294,83"
2021-10-06,09,"324,76"
2021-10-06,10,"309,23"
2021-10-06,11,"306,96"
2021-10-06,12,"278,40"
2021-10-06,13,"272,17"
2021-10-06,14,"264,65"
2021-10-06,15,"257,91"
2021-10-06,16,"258,15"
2021-10-06,17,"262,50"
2021-10-06,18,"295,77"
2021-10-06,19,"321,54"
2021-10-06,20,"342,69"
2021-10-06,21,"348,87"
2021-10-06,22,"332,80"
2021-10-06,23,"319,37"
2021-10-06,24,"308,66"
2021-10-07,01,"342,70"
2021-10-07,02,"333,41"
2021-10-07,03,"311,17"
2021-10-07,04,"310,95"
2021-10-07,05,"308,04"
2021-10-07,06,"324,20"
2021-10-07,07,"367,83"
2021-10-07,08,"360,30"
2021-10-07,09,"386,32"
2021-10-07,10,"375,52"
2021-10-07,11,"387,79"
2021-10-07,12,"387,10"
2021-10-07,13,"383,06"
2021-10-07,14,"372,24"
2021-10-07,15,"358,15"
2021-10-07,16,"359,75"
2021-10-07,17,"382,32"
2021-10-07,18,"386,15"
2021-10-07,19,"394,04"
2021-10-07,20,"393,97"
2021-10-07,21,"416,71"
2021-10-07,22,"396,25"
2021-10-07,23,"393,71"
2021-10-07,24,"396,46"
2021-10-08,01,"287,33"
2021-10-08,02,"279,16"
2021-10-08,03,"269,38"
2021-10-08,04,"260,56"
2021-10-08,05,"247,11"
2021-10-08,06,"252,09"
2021-10-08,07,"286,89"
2021-10-08,08,"321,71"
2021-10-08,09,"368,64"
2021-10-08,10,"329,89"
2021-10-08,11,"307,76"
2021-10-08,12,"284,04"
2021-10-08,13,"261,42"
2021-10-08,14,"256,53"
2021-10-08,15,"249,85"
2021-10-08,16,"249,34"
2021-10-08,17,"254,74"
2021-10-08,18,"292,71"
2021-10-08,19,"332,37"
2021-10-08,20,"356,66"
2021-10-08,21,"380,00"
2021-10-08,22,"369,74"
2021-10-08,23,"324,47"
2021-10-08,24,"301,25"
2021-10-09,01,"302,16"
2021-10-09,02,"295,91"
2021-10-09,03,"292,40"
2021-10-09,04,"289,16"
2021-10-09,05,"276,68"
2021-10-09,06,"276,94"
2021-10-09,07,"279,25"
2021-10-09,08,"297,25"
2021-10-09,09,"298,44"
2021-10-09,10,"298,93"
2021-10-09,11,"274,03"
2021-10-09,12,"257,54"
2021-10-09,13,"256,89"
2021-10-09,14,"255,82"
2021-10-09,15,"253,75"
2021-10-09,16,"223,11"
2021-10-09,17,"215,18"
2021-10-09,18,"243,64"
2021-10-09,19,"278,40"
2021-10-09,20,"307,09"
2021-10-09,21,"307,71"
2021-10-09,22,"304,63"
2021-10-09,23,"286,40"
2021-10-09,24,"250,86"
2021-10-10,01,"230,40"
2021-10-10,02,"232,46"
2021-10-10,03,"216,63"
2021-10-10,04,"216,33"
2021-10-10,05,"205,49"
2021-10-10,06,"207,38"
2021-10-10,07,"217,40"
2021-10-10,08,"219,34"
2021-10-10,09,"222,68"
2021-10-10,10,"206,24"
2021-10-10,11,"191,43"
2021-10-10,12,"173,27"
2021-10-10,13,"180,65"
2021-10-10,14,"201,29"
2021-10-10,15,"212,90"
2021-10-10,16,"178,85"
2021-10-10,17,"180,56"
2021-10-10,18,"228,64"
2021-10-10,19,"270,28"
2021-10-10,20,"297,62"
2021-10-10,21,"309,73"
2021-10-10,22,"304,24"
2021-10-10,23,"282,69"
2021-10-10,24,"241,86"
2021-10-11,01,"194,84"
2021-10-11,02,"188,70"
2021-10-11,03,"170,83"
2021-10-11,04,"171,95"
2021-10-11,05,"181,04"
2021-10-11,06,"195,40"
2021-10-11,07,"227,99"
2021-10-11,08,"274,57"
2021-10-11,09,"302,30"
2021-10-11,10,"291,16"
2021-10-11,11,"288,66"
2021-10-11,12,"258,28"
2021-10-11,13,"245,28"
2021-10-11,14,"242,74"
2021-10-11,15,"227,23"
2021-10-11,16,"209,38"
2021-10-11,17,"214,06"
2021-10-11,18,"256,35"
2021-10-11,19,"309,59"
2021-10-11,20,"324,88"
2021-10-11,21,"327,45"
2021-10-11,22,"318,69"
2021-10-11,23,"288,84"
2021-10-11,24,"252,12"
2021-10-12,01,"223,87"
2021-10-12,02,"225,72"
2021-10-12,03,"222,74"
2021-10-12,04,"220,79"
2021-10-12,05,"221,01"
2021-10-12,06,"221,69"
2021-10-12,07,"233,18"
2021-10-12,08,"249,80"
2021-10-12,09,"248,84"
2021-10-12,10,"249,99"
2021-10-12,11,"232,49"
2021-10-12,12,"215,71"
2021-10-12,13,"215,69"
2021-10-12,14,"215,62"
2021-10-12,15,"211,02"
2021-10-12,16,"193,85"
2021-10-12,17,"188,87"
2021-10-12,18,"216,40"
2021-10-12,19,"243,49"
2021-10-12,20,"266,38"
2021-10-12,21,"284,18"
2021-10-12,22,"272,35"
2021-10-12,23,"265,43"
2021-10-12,24,"230,52"
2021-10-13,01,"221,69"
2021-10-13,02,"207,41"
2021-10-13,03,"196,92"
2021-10-13,04,"187,22"
2021-10-13,05,"186,17"
2021-10-13,06,"202,79"
2021-10-13,07,"221,75"
2021-10-13,08,"263,00"
2021-10-13,09,"290,34"
2021-10-13,10,"279,34"
2021-10-13,11,"256,43"
2021-10-13,12,"238,65"
2021-10-13,13,"241,26"
2021-10-13,14,"236,26"
2021-10-13,15,"224,17"
2021-10-13,16,"227,88"
2021-10-13,17,"253,57"
2021-10-13,18,"266,86"
2021-10-13,19,"296,94"
2021-10-13,20,"322,21"
2021-10-13,21,"323,26"
2021-10-13,22,"313,30"
2021-10-13,23,"294,27"
2021-10-13,24,"273,32"
2021-10-14,01,"254,93"
2021-10-14,02,"251,09"
2021-10-14,03,"244,89"
2021-10-14,04,"249,01"
2021-10-14,05,"251,94"
2021-10-14,06,"251,78"
2021-10-14,07,"278,77"
2021-10-14,08,"292,37"
2021-10-14,09,"337,47"
2021-10-14,10,"310,42"
2021-10-14,11,"296,90"
2021-10-14,12,"285,36"
2021-10-14,13,"277,28"
2021-10-14,14,"269,01"
2021-10-14,15,"241,83"
2021-10-14,16,"234,67"
2021-10-14,17,"235,64"
2021-10-14,18,"268,90"
2021-10-14,19,"302,34"
2021-10-14,20,"327,42"
2021-10-14,21,"335,82"
2021-10-14,22,"332,13"
2021-10-14,23,"317,14"
2021-10-14,24,"305,44"
2021-10-15,01,"288,18"
2021-10-15,02,"274,90"
2021-10-15,03,"264,96"
2021-10-15,04,"261,31"
2021-10-15,05,"261,08"
2021-10-15,06,"269,58"
2021-10-15,07,"289,24"
2021-10-15,08,"300,51"
2021-10-15,09,"345,25"
2021-10-15,10,"329,48"
2021-10-15,11,"325,92"
2021-10-15,12,"314,33"
2021-10-15,13,"288,94"
2021-10-15,14,"282,33"
2021-10-15,15,"271,97"
2021-10-15,16,"263,20"
2021-10-15,17,"273,51"
2021-10-15,18,"292,59"
2021-10-15,19,"325,04"
2021-10-15,20,"339,34"
2021-10-15,21,"334,44"
2021-10-15,22,"334,21"
2021-10-15,23,"325,37"
2021-10-15,24,"308,16"
2021-10-16,01,"298,55"
2021-10-16,02,"291,89"
2021-10-16,03,"283,88"
2021-10-16,04,"277,02"
2021-10-16,05,"274,93"
2021-10-16,06,"274,92"
2021-10-16,07,"282,59"
2021-10-16,08,"287,25"
2021-10-16,09,"288,96"
2021-10-16,10,"293,76"
2021-10-16,11,"274,50"
2021-10-16,12,"260,45"
2021-10-16,13,"256,15"
2021-10-16,14,"257,51"
2021-10-16,15,"251,73"
2021-10-16,16,"240,57"
2021-10-16,17,"232,81"
2021-10-16,18,"246,54"
2021-10-16,19,"285,80"
2021-10-16,20,"307,73"
2021-10-16,21,"320,44"
2021-10-16,22,"314,87"
2021-10-16,23,"289,43"
2021-10-16,24,"278,48"
2021-10-17,01,"269,84"
2021-10-17,02,"263,17"
2021-10-17,03,"254,09"
2021-10-17,04,"247,17"
2021-10-17,05,"245,96"
2021-10-17,06,"244,25"
2021-10-17,07,"238,97"
2021-10-17,08,"251,50"
2021-10-17,09,"248,85"
2021-10-17,10,"252,43"
2021-10-17,11,"244,20"
2021-10-17,12,"242,31"
2021-10-17,13,"242,31"
2021-10-17,14,"241,19"
2021-10-17,15,"239,78"
2021-10-17,16,"227,25"
2021-10-17,17,"228,38"
2021-10-17,18,"240,69"
2021-10-17,19,"267,55"
2021-10-17,20,"308,62"
2021-10-17,21,"332,76"
2021-10-17,22,"322,24"
2021-10-17,23,"310,48"
2021-10-17,24,"302,04"
2021-10-18,01,"282,38"
2021-10-18,02,"269,60"
2021-10-18,03,"262,50"
2021-10-18,04,"259,63"
2021-10-18,05,"257,80"
2021-10-18,06,"261,15"
2021-10-18,07,"268,02"
2021-10-18,08,"308,71"
2021-10-18,09,"343,38"
2021-10-18,10,"318,90"
2021-10-18,11,"305,56"
2021-10-18,12,"285,06"
2021-10-18,13,"266,64"
2021-10-18,14,"261,51"
2021-10-18,15,"258,33"
2021-10-18,16,"256,53"
2021-10-18,17,"272,82"
2021-10-18,18,"300,59"
2021-10-18,19,"336,39"
2021-10-18,20,"348,93"
2021-10-18,21,"368,04"
2021-10-18,22,"353,23"
2021-10-18,23,"334,58"
2021-10-18,24,"302,52"
2021-10-19,01,"281,10"
2021-10-19,02,"259,68"
2021-10-19,03,"237,95"
2021-10-19,04,"232,47"
2021-10-19,05,"231,31"
2021-10-19,06,"231,76"
2021-10-19,07,"247,12"
2021-10-19,08,"290,34"
2021-10-19,09,"334,59"
2021-10-19,10,"319,57"
2021-10-19,11,"289,63"
2021-10-19,12,"272,54"
